Unnamed: 0,ID,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Description,Number,Street,City,County,State,Temperature(F),Visibility(mi),Weather_Condition,Traffic_Signal,Speed Limit,Nearest Intersection
3020301,A-3021404,,2,2020-12-17 14:05:05,2020-12-17 16:48:05,44.000428,-91.468457,Incident on US-61 NB near COUNTY HIGHWAY 7 Drive with caution.,5089.0, Highway 14,Winona,Winona,MN,34.0,10.0,Fair,False,,
3020326,A-3021430,,2,2020-11-02 02:21:02,2020-11-02 03:38:56,45.304967,-93.003033,Incident on I-35 SB near US-61 Drive with caution.,,I-35 S,Forest Lake,Chisago,MN,30.0,10.0,Fair,False,,
3020333,A-3021437,,2,2020-11-11 06:16:41,2020-11-11 09:16:46,44.779074,-93.350512,Incident on MN-13 near DAKOTA AVE Drive with caution.,5704.0, Highway 13 W,Savage,Scott,MN,19.0,10.0,Fair,False,,
3020356,A-3021460,,2,2020-12-23 17:53:20,2020-12-23 19:54:00,44.180807,-94.048438,Accident on CR-13/Lookout Dr (US-14) from Lor Ray Dr (US-14) to US-14 E.,,US-14 E,Mankato,Nicollet,MN,10.0,0.5,Snow / Windy,False,,
3020406,A-3021510,,2,2020-12-27 22:17:17,2020-12-28 00:19:05,44.922290999999994,-93.401545,Accident on Lincoln Dr/5th St (US-169) from CR-3/Excelsior Blvd (US-169) to US-169 N.,,US-169 N,Hopkins,Hennepin,MN,15.0,10.0,Fair,False,,
3020412,A-3021516,,2,2020-11-11 03:13:37,2020-11-11 06:13:47,44.251051000000004,-94.158283,Incident on US-14 WB near 490TH ST Drive with caution.,53098.0, US Highway 14,Nicollet,Nicollet,MN,20.0,10.0,Fair,False,,
3020418,A-3021522,,2,2020-12-30 16:13:53,2020-12-30 19:31:55,44.98294600000001,-93.400594,Incident on US-169 NB near 13TH AVE Drive with caution.,,US-169 N,Minneapolis,Hennepin,MN,22.0,10.0,Cloudy,False,,
3020420,A-3021524,,2,2020-10-24 04:17:22,2020-10-24 07:21:23,44.768042,-94.065632,Incident on US-212 EB near COUNTY HIGHWAY 1 Drive with caution.,3727.0, US Highway 212,Plato,McLeod,MN,22.0,10.0,Fair,False,,
3020476,A-3021581,,2,2020-11-06 18:42:30,2020-11-06 20:56:30,45.1811,-93.534015,Slow traffic on I-94 from MN-101/Exit 207 (I-94) to CR-30/95th Ave/Exit 213 (I-94) due to accident.,,I-94 E,Maple Grove,Hennepin,MN,66.0,10.0,Fair,False,,
3020482,A-3021587,,2,2020-12-14 01:43:25,2020-12-14 02:58:26,44.99238,-93.237175,Incident on I-35W SB near E HENNEPIN AVE Drive with caution.,,I-35W S,Minneapolis,Hennepin,MN,19.0,9.0,Light Snow,False,,
3020503,A-3021608,,2,2020-09-23 08:50:24,2020-09-23 11:50:37,44.277565,-93.585637,Incident on MN-13 near 470TH ST Drive with caution.,46435.0, State Highway 13,Kilkenny,Le Sueur,MN,63.0,10.0,Fair,False,,
3020568,A-3021674,,2,2020-09-28 03:10:48,2020-09-28 06:11:00,44.188479,-93.982301,Incident on US-14 EB near MN-22 Drive with caution.,,N Riverfront Dr,Mankato,Blue Earth,MN,51.0,10.0,Cloudy,False,,
3020570,A-3021676,,2,2020-12-13 23:59:05,2020-12-14 02:02:21,45.00737,-93.089464,Accident at exit [111A].,,I-35E N,Saint Paul,Ramsey,MN,23.0,10.0,Cloudy,False,,
3020572,A-3021678,,2,2020-11-11 01:36:58,2020-11-11 03:13:13,45.026983,-93.285845,Incident on I-94 WB near 42ND AVE Drive with caution.,,I-94 W,Minneapolis,Hennepin,MN,25.0,10.0,Cloudy,False,,
3020596,A-3021702,,2,2020-11-27 01:02:34,2020-11-27 03:47:02,46.846763,-92.538775,Incident on US-2 near CR-862 Drive with caution.,8151.0, Highway 2,Saginaw,St. Louis,MN,27.0,10.0,Mostly Cloudy,False,,
3020606,A-3021712,,2,2020-09-18 20:29:32,2020-09-19 00:33:44,43.665464,-93.243548,Incident on I-90 WB near C.S.A.H.26 Drive with caution.,,I-90 W,Hayward,Freeborn,MN,50.0,10.0,Fair,False,,
3020663,A-3021771,,2,2020-10-16 07:20:01,2020-10-16 10:41:11,46.663864000000004,-92.50178000000001,Incident on MN-210 near SCHMITZ RD Drive with caution.,1500.0, Schmitz Rd,Carlton,Carlton,MN,28.0,10.0,Fair,False,,
3020691,A-3021801,,2,2020-12-24 09:43:00,2020-12-24 20:55:00,44.879661,-93.060696,Stationary traffic on US-52 N from I-494 (US-52) to Wentworth Ave (US-52) due to accident.,,US-52 N,Inver Grove Heights,Dakota,MN,0.0,10.0,Fair,False,,
3020709,A-3021819,,2,2020-12-12 08:48:54,2020-12-12 10:49:08,44.893366,-93.275502,Accident from exit [11] to I-35W N.,6065.0, Stevens Ave,Minneapolis,Hennepin,MN,28.0,10.0,Cloudy,False,,
3020722,A-3021833,,2,2020-12-29 18:32:11,2020-12-29 20:32:12,48.848154,-95.70236700000001,Accident on CR-9 (MN-11) from MN-89/MN-310/5th St (MN-11) to MN-11.,30999.0, 420th Ave,Roseau,Roseau,MN,30.0,5.0,Light Snow,False,,
3020801,A-3021913,,2,2020-11-13 01:26:30,2020-11-13 01:55:00,44.058704999999996,-93.392726,Slow traffic on US-14 W from CR-18/SW 92nd Ave (US-14) to MN-13/140th St (US-14) due to accident.,,US Highway 14,Owatonna,Steele,MN,14.0,10.0,Fair,False,,
3020807,A-3021919,,2,2020-12-24 18:52:30,2020-12-24 19:38:30,44.404683,-92.851155,Slow traffic on US-52 N from CR-9 (US-52) to CR-1/365th Street Way (US-52) due to accident.,37598.0, 90th Ave,Cannon Falls,Goodhue,MN,-3.0,10.0,Fair,False,,
3020812,A-3021924,,2,2020-12-29 22:54:17,2020-12-30 00:30:52,45.064941,-93.16212,Slow traffic on US-10 W from I-694 (US-10) to MN-96 (US-10) due to accident.,,US-10 W,Saint Paul,Ramsey,MN,23.0,10.0,Cloudy,False,,
3020847,A-3021963,,2,2020-11-10 21:01:26,2020-11-10 23:19:38,43.637785,-95.524658,Incident on I-90 WB near CR-53 Expect delays.,,I-90 W,Brewster,Nobles,MN,19.0,10.0,Fair,False,,
3020863,A-3021979,,2,2020-11-08 23:03:02,2020-11-09 00:18:28,44.807986,-93.188062,Incident on I-35E SB near DIFFLEY RD Drive with caution.,,I-35E S,Saint Paul,Dakota,MN,,,,False,,
3020869,A-3021985,,2,2020-12-24 05:47:07,2020-12-24 07:44:08,45.170942,-93.029726,Incident on I-35E NB near MAIN ST Drive with caution.,,I-35E N,Hugo,Anoka,MN,0.0,10.0,Fair,False,,
3020991,A-3022108,,2,2020-11-11 05:56:32,2020-11-11 07:37:47,44.722882,-93.281752,Incident on I-35 SB near COUNTY HWY-46 Drive with caution.,,I-35 S,Burnsville,Dakota,MN,19.0,10.0,Fair,False,,
3020996,A-3022113,,2,2020-11-14 03:46:05,2020-11-14 05:02:20,45.035501000000004,-93.085194,Incident on I-694 WB near I-35E Drive with caution.,,I-694 W,Saint Paul,Ramsey,MN,34.0,10.0,Fair,False,,
3021011,A-3022129,,2,2020-12-20 17:27:18,2020-12-20 19:03:19,45.67406,-94.831548,Incident on I-94 WB near SECOND AVE Drive with caution.,,I-94 W,Melrose,Stearns,MN,31.0,10.0,Cloudy,False,,
3021025,A-3022144,,2,2020-09-24 12:17:30,2020-09-24 13:41:30,45.191047999999995,-93.545976,Slow traffic on I-94 from MN-101/Exit 207 (I-94) to CR-30/95th Ave/Exit 213 (I-94) due to accident roadwork.,,I-94 E,Rogers,Hennepin,MN,71.0,10.0,Fair,False,,
3021029,A-3022148,,2,2020-12-23 05:00:32,2020-12-23 06:17:20,45.016146,-93.166905,Incident on MN-36 WB near SNELLING AVE Drive with caution.,,Snelling Ave N,Saint Paul,Ramsey,MN,44.0,10.0,Fair,False,,
3021107,A-3022229,,2,2020-12-24 04:29:01,2020-12-24 06:47:07,45.658031,-93.39279,Incident on MN-47 near ROANOKE ST Drive with caution.,5001.0, Highway 47 NW,Dalbo,Isanti,MN,0.0,10.0,Fair,False,,
3021131,A-3022253,,2,2020-12-23 21:34:54,2020-12-23 23:35:16,44.971407,-93.492246,Accident from US-12 W to Gleason Lake Rd.,,US-12 W,Wayzata,Hennepin,MN,8.0,0.75,Haze,False,,
3021152,A-3022275,,2,2020-11-15 05:57:27,2020-11-15 07:33:30,46.442002,-92.741499,Incident on I-35 SB near CR-4 Drive with caution.,,I-35 S,Moose Lake,Carlton,MN,32.0,10.0,Cloudy,False,,
3021161,A-3022284,,2,2020-10-20 23:31:25,2020-10-21 01:07:34,46.629379,-93.211244,Incident on MN-210 near 170TH AVE Drive with caution.,5601.0, State Highway 210,McGregor,Aitkin,MN,30.0,4.0,Cloudy,False,,
3021172,A-3022295,,2,2020-10-17 20:02:47,2020-10-17 23:23:57,47.539415999999996,-92.559258,Incident on US-53 NB near MN-169 Drive with caution.,5802.0, Highway 53,Virginia,St. Louis,MN,32.0,10.0,Light Snow,False,,
3021248,A-3022371,,2,2020-11-06 00:22:55,2020-11-06 02:41:03,47.400794,-92.926597,Incident on US-169 NB near EAST BELTLINE Drive with caution.,,MN-37,Hibbing,St. Louis,MN,45.0,10.0,Fair,False,,
3021256,A-3022379,,2,2020-10-17 16:05:32,2020-10-17 19:29:53,46.759411,-92.128846,Incident on I-35 SB near 27TH AVE Drive with caution.,403.0, S 27th Ave W,Duluth,St. Louis,MN,37.0,10.0,Cloudy,False,,
3021285,A-3022408,,2,2020-12-24 05:10:57,2020-12-24 08:11:08,44.32863,-93.293091,Incident on I-35 NB near MN-21 Drive with caution.,,I-35 N,Faribault,Rice,MN,0.0,10.0,Partly Cloudy,False,,
3021385,A-3022510,,2,2020-11-24 21:05:00,2020-11-25 01:59:00,44.943081,-93.07706999999999,Slow traffic on US-52 N from Plato Blvd E to I-94 E due to accident.,,US-52 N,Saint Paul,Ramsey,MN,36.0,1.0,Fog,False,,
3021419,A-3022544,,2,2020-12-03 00:48:17,2020-12-03 02:49:06,45.471747,-94.24767,Accident on 67th Ave from State Highway 15 / County Road 136 to County Hwy-47.,6629.0, County Road 47,Saint Cloud,Stearns,MN,29.0,10.0,Fair,False,,
3021460,A-3022585,,4,2020-12-24 08:16:58,2020-12-24 10:56:07,44.951494,-93.119119,Incident on I-94 EB near MARION ST Use alternate exit ramp.,,I-94 E,Saint Paul,Ramsey,MN,-2.0,10.0,Fair,False,,
3021516,A-3022644,,2,2020-12-21 18:27:45,2020-12-21 21:06:48,45.479262,-93.582174,Incident on US-169 NB near 278TH AVE Drive with caution.,28041.0, Highway 169,Zimmerman,Sherburne,MN,25.0,10.0,Cloudy,False,,
3021524,A-3022652,,2,2020-11-06 01:58:57,2020-11-06 03:35:01,44.476143,-93.922044,Incident on US-169 NB near MN-93 Drive with caution.,32901.0, US Highway 169,Le Sueur,Sibley,MN,52.0,10.0,Fair,False,,
3021528,A-3022656,,2,2020-11-21 03:43:42,2020-11-21 05:41:38,44.965709999999994,-93.246888,Incident on I-94 WB near RIVERSIDE AVE Drive with caution.,,I-94 W,Minneapolis,Hennepin,MN,24.0,10.0,Fair,False,,
3021537,A-3022665,,2,2020-12-23 21:12:50,2020-12-23 23:13:11,45.232461,-93.64013299999999,Incident on I-94 EB near CR-37 Drive with caution.,,I-94 E,Albertville,Wright,MN,6.0,1.0,Light Snow,False,,
3021541,A-3022669,,2,2020-12-17 13:06:01,2020-12-18 02:09:48,44.907571000000004,-93.53406700000001,Incident on MN-7 WB near CHRISTMAS LAKE RD Drive with caution.,20018.0, Highway 7,Excelsior,Hennepin,MN,27.0,4.0,Haze,True,,
3021577,A-3022705,,2,2020-12-07 14:06:10,2020-12-07 16:07:05,44.963599,-95.043774,Accident on CR-3/120th Ave (US-71) from MN-7/195th Ave (US-71) to US-71 N - US-71 S.,16493.0, Highway 71 S,Blomkest,Kandiyohi,MN,30.0,0.5,Fog,False,,
3021596,A-3022724,,2,2020-10-20 20:25:19,2020-10-20 22:01:29,45.356072,-93.932009,Incident on I-94 EB near CR-8 Drive with caution.,,I-94 E,Monticello,Wright,MN,32.0,2.0,Wintry Mix,False,,
3021599,A-3022727,,2,2020-11-20 09:05:15,2020-11-20 12:05:18,45.577233,-94.120666,Incident on MN-23 near MAYHEW LAKE RD Drive with caution.,2145.0, Highway 23 E,Saint Cloud,Benton,MN,37.0,10.0,Cloudy,False,,
3021636,A-3022765,,2,2020-12-23 21:19:41,2020-12-24 03:21:06,45.249795,-93.686934,Accident on I-94 (MnROAD Mainline) (East) (I-94) from CR-19/Exit 201 (I-94) to I-94 E - US-52 E.,,I-94 E,Monticello,Wright,MN,7.0,3.0,Light Snow / Windy,False,,
3021678,A-3022807,,2,2020-09-20 09:18:22,2020-09-20 10:34:17,44.974978,-93.287548,Incident on I-394 EB near I-394 REV Drive with caution.,,I-394 E,Minneapolis,Hennepin,MN,56.0,10.0,Fair,False,,
3021685,A-3022814,,2,2020-12-24 14:20:02,2020-12-24 16:20:06,44.777879999999996,-93.37809200000001,Incident on MN-13 near MN-901B Drive with caution.,,MN-13,Savage,Scott,MN,7.0,10.0,Fair,False,,
3021697,A-3022826,,2,2020-10-31 22:57:53,2020-11-01 00:33:58,43.666781,-94.71921800000001,Incident on I-90 EB near MN-4 Drive with caution.,,I-90 E,Sherburn,Martin,MN,36.0,10.0,Fair / Windy,False,,
3021715,A-3022844,,2,2020-12-25 18:40:00,2020-12-25 20:40:17,44.222041,-93.276039,Accident on CR-12/Exit 48 (I-35) from Exit 55 (I-35) to I-35 N.,,I-35 N,Faribault,Rice,MN,10.0,10.0,Fair,False,,
3021720,A-3022849,,2,2020-11-05 08:43:39,2020-11-05 12:04:51,44.153359,-91.80587299999999,Incident on US-61 SB near BENNETT AVE Drive with caution.,,US Highway 61,Minnesota City,Winona,MN,,,,False,,
3021725,A-3022854,,2,2020-10-24 20:33:35,2020-10-24 21:48:41,44.905646000000004,-92.86251899999999,Incident on MN-95 near 30TH ST Drive with caution.,11800.0, 30th St S,Afton,Washington,MN,27.0,10.0,Fair,False,,
3021733,A-3022862,,2,2020-12-25 20:43:43,2020-12-25 23:47:38,44.916561,-93.06375799999999,Incident on US-52 SB near MN-156 Drive with caution.,,US-52 S,South Saint Paul,Dakota,MN,10.0,10.0,Fair,False,,
3021749,A-3022878,,2,2020-12-23 19:47:31,2020-12-23 21:05:34,45.483521,-94.143938,Incident on I-94 WB near CR-8 (1 MILE) Drive with caution.,,I-94 W,Saint Cloud,Stearns,MN,6.0,4.0,Snow / Windy,False,,
3021803,A-3022932,,2,2020-11-11 04:04:41,2020-11-11 05:19:46,46.013735,-92.93072099999999,Incident on I-35 SB near MN-48 Drive with caution.,,I-35 S,Hinckley,Pine,MN,18.0,3.0,Partly Cloudy,False,,
3021830,A-3022960,,2,2020-12-23 22:43:56,2020-12-24 01:23:02,43.757189000000004,-93.31699499999999,Incident on I-35 SB near CR-4 Drive with caution.,,I-35 S,Clarks Grove,Freeborn,MN,3.0,0.5,Snow / Windy,False,,
3021839,A-3022969,,2,2020-11-07 09:29:38,2020-11-07 10:44:42,45.116354,-93.809112,Incident on MN-55 near DEEGAN DR Drive with caution.,3800.0, State Highway 55 SE,Buffalo,Wright,MN,60.0,10.0,Partly Cloudy,False,,
3021873,A-3023003,,2,2020-12-23 19:15:30,2020-12-24 08:43:30,45.17182800000001,-93.527004,Slow traffic on I-94 E - US-52 E from MN-101/Exit 207 (I-94) to I-494 (I-94) due to accident.,,I-94 E,Maple Grove,Hennepin,MN,12.0,0.5,Fog,False,,
3021874,A-3023004,,2,2020-10-20 22:16:21,2020-10-20 23:31:30,46.325858000000004,-95.248664,Incident on MN-210 near COUNTY HIGHWAY 73 Drive with caution.,59499.0, State Highway 210,Deer Creek,Otter Tail,MN,27.0,7.0,Cloudy,False,,
3021911,A-3023041,,2,2020-11-18 20:28:42,2020-11-18 22:28:40,45.008232,-93.45107800000001,Incident on MN-55 EB near NORTHWEST BLVD Drive with caution.,,Highway 55,Minneapolis,Hennepin,MN,46.0,10.0,Fair,True,,
3021947,A-3023080,,2,2020-11-11 05:34:38,2020-11-11 07:31:46,45.170942,-93.029726,Incident on I-35E NB near MAIN ST Drive with caution.,,I-35E N,Hugo,Anoka,MN,18.0,3.0,Fair,False,,
3021953,A-3023086,,2,2020-12-24 22:45:00,2020-12-24 23:24:00,45.116761,-93.197869,Slow traffic on US-10 E from 85th Ave NE to I-35W S due to accident.,,US-10 E,Saint Paul,Ramsey,MN,-2.0,10.0,Fair,False,,
3021972,A-3023105,,2,2020-11-11 12:58:30,2020-11-12 01:04:00,45.205224,-93.396753,Slow traffic on US-10 W - US-169 N from US-169/MN-47/Ferry St (US-169/US-10) to Sunfish Lake Blvd (US-169/US-10) due to accident.,,US-10 W,Anoka,Anoka,MN,34.0,10.0,Mostly Cloudy,False,,
3021979,A-3023112,,2,2020-12-23 21:35:11,2020-12-24 11:10:00,44.389796999999994,-93.29234699999999,Slow traffic on I-35 N from MN-21/Exit 59 (I-35) to CR-1/Exit 66 (I-35) due to accident.,,I-35 N,Faribault,Rice,MN,7.0,,,False,,
3022001,A-3023135,,2,2020-12-24 13:08:03,2020-12-24 16:56:56,45.095960999999996,-93.290627,Incident on MN-252 NB near BROOKDALE DR Drive with caution.,7768.0, State Highway 252,Minneapolis,Hennepin,MN,4.0,10.0,Fair,False,,
3022028,A-3023162,,2,2020-10-12 20:45:02,2020-10-13 03:03:28,45.237832,-93.648205,Incident on I-94 WB near COUNTY HWY-37 Road closed. Take alternate route.,,61st St NE,Albertville,Wright,MN,54.0,10.0,Fair,False,,
3022045,A-3023179,,2,2020-11-28 16:57:02,2020-11-28 19:59:54,43.674076,-92.943724,Incident on I-90 EB near US-218 Drive with caution.,,US-218 S,Austin,Mower,MN,43.0,10.0,Fair,False,,
3022083,A-3023217,,2,2020-11-01 13:49:13,2020-11-01 17:31:21,45.642943,-94.6374,Incident on I-94 WB near MN-238 Drive with caution.,,I-94 W,Albany,Stearns,MN,33.0,10.0,Fair,False,,
3022132,A-3023267,,2,2020-10-28 15:08:00,2020-10-28 15:39:30,45.029064,-93.40088,Slow traffic on US-169 from CR-9/Rockford Rd (US-169) to CR-70/Medicine Lake Rd (US-169) due to accident.,,US-169 S,Minneapolis,Hennepin,MN,47.0,10.0,Fair,False,,
3022134,A-3023269,,2,2020-11-11 04:07:41,2020-11-11 06:04:47,43.647984,-94.95471500000001,Incident on I-90 EB near MN-86 Expect delays.,,I-90 E,Jackson,Jackson,MN,19.0,10.0,Partly Cloudy,False,,
3022156,A-3023291,,2,2020-09-27 18:58:37,2020-09-27 20:13:46,45.332173,-93.560897,Incident on US-169 SB near 225TH AVE Drive with caution.,19764.0, Highway 169,Elk River,Sherburne,MN,55.0,10.0,Drizzle,False,,
3022164,A-3023299,,2,2020-12-23 13:05:30,2020-12-24 04:12:30,44.767653,-93.575956,Slow traffic on US-169 N from CR-14/150th St (US-169) to CR-83/Canterbury Rd (US-169) due to accident.,12699.0, Johnson Memorial Dr,Shakopee,Scott,MN,32.0,0.25,Snow / Windy,False,,
3022168,A-3023303,,2,2020-12-28 18:12:57,2020-12-28 19:48:58,45.081723,-94.276663,Incident on US-12 near 738TH AVE Drive with caution.,74029.0, US Highway 12,Dassel,Meeker,MN,10.0,10.0,Fair,False,,
3022170,A-3023305,,2,2020-10-16 00:49:53,2020-10-16 02:05:01,45.183756,-93.319841,Incident on US-10 EB near HANSON BLVD Drive with caution.,,MN-47 S,Minneapolis,Anoka,MN,39.0,10.0,Fair,False,,
3022192,A-3023327,,2,2020-11-30 00:34:14,2020-11-30 02:34:51,46.128448,-94.34486700000001,Accident on 233rd St (MN-371) from CR-2 (MN-371) to MN-371.,,253rd St,Fort Ripley,Morrison,MN,19.0,10.0,Cloudy,False,,
3022228,A-3023363,,2,2020-11-12 23:41:21,2020-11-13 00:56:25,44.37325300000001,-93.294085,Incident on I-35 SB near MILLERSBURG BLVD Drive with caution.,,I-35 S,Faribault,Rice,MN,19.0,10.0,Fair,False,,
3022252,A-3023387,,2,2020-11-23 02:45:35,2020-11-23 05:45:38,46.783561,-95.111212,Incident on US-71 near 384TH ST Drive with caution.,38381.0, US Highway 71,Menahga,Wadena,MN,9.0,10.0,Mostly Cloudy,False,,
3022279,A-3023414,,2,2020-12-24 05:31:17,2020-12-24 07:32:05,44.901540999999995,-93.064616,Accident on 15th Ave (CR-6) from US-52 (CR-6) to County Hwy-6.,2480.0, Thompson Ave,South Saint Paul,Dakota,MN,1.0,7.0,Fair,True,,
3022306,A-3023442,,2,2020-12-24 09:21:00,2020-12-24 15:32:00,43.914982,-93.277262,Slow traffic on I-35 S from CR-14/Exit 32 (I-35) to MN-30/Exit 26 (I-35) due to accident.,,I-35 S,Ellendale,Steele,MN,-4.0,10.0,Fair,False,,
3022363,A-3023500,,2,2020-11-14 01:59:52,2020-11-14 04:17:56,45.660151,-93.934375,Incident on MN-23 near 65TH ST Drive with caution.,11298.0, Highway 23 NE,Foley,Benton,MN,31.0,10.0,Fair,False,,
3022402,A-3023539,,2,2020-12-24 00:04:40,2020-12-24 03:08:05,44.533478,-95.934795,Incident on MN-68 near 180TH AVE Drive with caution.,,180th Ave,Ghent,Lyon,MN,1.0,9.0,Cloudy / Windy,False,,
3022417,A-3023555,,2,2020-12-13 10:34:42,2020-12-13 14:18:37,44.979217999999996,-93.279837,Incident on I-394 WB near 7TH ST Drive with caution.,,I-394 W,Minneapolis,Hennepin,MN,24.0,10.0,Cloudy,False,,
3022482,A-3023620,,2,2020-10-27 07:53:32,2020-10-27 11:59:57,44.37325300000001,-93.294085,Incident on I-35 SB near MN 21 Drive with caution.,,I-35 S,Faribault,Rice,MN,10.0,10.0,Fair,False,,
3022503,A-3023641,,2,2020-11-28 22:30:55,2020-11-29 01:36:01,44.796215999999994,-95.469989,Incident on US-212 near MN-23 Drive with caution.,11308.0, US Highway 212,Granite Falls,Renville,MN,37.0,10.0,Fair,False,,
3022532,A-3023670,,2,2020-11-05 08:06:52,2020-11-05 09:23:04,44.299617,-92.687044,Incident on MN-52 NB near 445TH ST Drive with caution.,45000.0, Highway 52 Blvd,Zumbrota,Goodhue,MN,45.0,10.0,Fair,False,,
3022539,A-3023677,,2,2020-09-15 01:27:32,2020-09-15 03:29:53,44.800561,-93.22170799999999,Incident on MN-77 NB near DIFFLEY RD Drive with caution.,,MN-77 N,Saint Paul,Dakota,MN,68.0,10.0,Fair,False,,
3022545,A-3023684,,2,2020-12-01 11:26:08,2020-12-01 13:38:39,44.8051,-93.21934499999999,Accident from Diffley Rd to MN-77 N.,,Diffley Rd,Saint Paul,Dakota,MN,31.0,10.0,Fair,False,,
3022632,A-3023772,,2,2020-12-24 19:59:44,2020-12-24 23:05:13,47.151421,-93.324211,Incident on US-2 near S HUMMINGBIRD DR Drive with caution.,22015.0, US Highway 2,Warba,Itasca,MN,-10.0,10.0,Fair,False,,
3022650,A-3023790,,2,2020-12-24 02:48:19,2020-12-24 04:50:07,43.727676,-93.320841,Incident on I-35 NB near 235TH ST Drive with caution.,,I-35 N,Clarks Grove,Freeborn,MN,3.0,1.0,Fog,False,,
3022654,A-3023794,,2,2020-10-09 13:18:42,2020-10-09 14:37:42,44.949327000000004,-95.676165,Incident on MN-7 near 40TH AVE Drive with caution.,2499.0, E Highway 7,Montevideo,Chippewa,MN,81.0,10.0,Fair,False,,
3022762,A-3023905,,2,2020-11-26 02:43:30,2020-11-26 06:04:34,46.140683,-93.461185,Incident on MN-47 near W GROUNDHOUSE ST Drive with caution.,,Lake St,Isle,Mille Lacs,MN,32.0,10.0,Cloudy,False,,
3022778,A-3023921,,2,2020-12-29 17:28:19,2020-12-29 19:28:54,44.951439,-93.021947,Accident at exit [245].,,I-94 W,Saint Paul,Ramsey,MN,22.0,2.0,Light Snow,False,,
3022779,A-3023922,,2,2020-12-26 16:07:05,2020-12-26 18:10:02,44.951838,-93.02521999999999,Accident from exit [245] to I-94 W.,,White Bear Ave N,Saint Paul,Ramsey,MN,23.0,10.0,Mostly Cloudy,True,,
3022780,A-3023923,,2,2020-12-11 00:59:51,2020-12-11 03:00:26,44.95143,-93.021937,Accident at exit [245].,,I-94 W,Saint Paul,Ramsey,MN,36.0,10.0,Fair,False,,
3022816,A-3023960,,2,2020-12-27 18:33:42,2020-12-27 20:34:03,46.270751000000004,-96.10613599999999,Incident on I-94 EB near CR-1 Drive with caution.,,I-94 E,Fergus Falls,Otter Tail,MN,10.0,10.0,Fair,False,,
3022852,A-3023997,,2,2020-11-01 01:06:55,2020-11-01 05:07:06,43.873688,-92.488141,Incident on US-63 NB near 20TH ST Drive with caution.,2280.0, Highway 63 NE,Stewartville,Olmsted,MN,33.0,10.0,Cloudy / Windy,False,,
3022854,A-3023999,,2,2020-10-26 01:19:25,2020-10-26 02:55:29,45.058954,-93.308817,Incident on MN-100 SB near I-94 Drive with caution.,,County Road 10,Minneapolis,Hennepin,MN,27.0,10.0,Cloudy,False,,
3022861,A-3024007,,2,2020-12-16 00:26:16,2020-12-16 02:23:18,48.847924,-95.74059399999999,Incident on MN-11 near 14TH AVE Drive with caution.,1380.0, 3rd St NE,Roseau,Roseau,MN,27.0,10.0,Partly Cloudy,False,,
3022874,A-3024020,,2,2020-12-30 14:19:49,2020-12-30 15:55:56,44.777151,-93.511859,Incident on US-169 NB near COUNTY HWY-15 Drive with caution.,,Shakopee Byp N,Shakopee,Scott,MN,23.0,9.0,Mostly Cloudy,False,,
3022881,A-3024027,,2,2020-11-11 06:52:43,2020-11-11 09:52:47,44.85221,-93.059853,Incident on US-52 SB near UPPER 55TH ST Drive with caution.,,US-52 S,Inver Grove Heights,Dakota,MN,21.0,10.0,Fair,False,,
3022899,A-3024045,,2,2020-11-10 23:13:33,2020-11-11 01:31:41,43.637663,-95.970886,Incident on I-90 WB near CR-13 Drive with caution.,,I-90 W,Adrian,Nobles,MN,18.0,0.5,Fog,False,,
3022917,A-3024063,,2,2020-10-31 00:04:52,2020-10-31 01:42:07,44.856716,-93.393434,Incident on US-169 NB near I-494 Drive with caution.,,US-169 N,Minneapolis,Hennepin,MN,37.0,10.0,Fair,False,,
3022928,A-3024074,,2,2020-12-23 14:55:45,2020-12-23 16:10:51,47.252916,-95.93327099999999,Incident on US-59 near CSAH 6 Drive with caution.,,270th St,Mahnomen,Mahnomen,MN,-2.0,1.0,Light Snow / Windy,False,,
3022968,A-3024114,,2,2020-10-06 23:33:03,2020-10-07 00:48:50,44.860299,-93.47591700000001,Incident on MN-212 EB near WALLACE RD Drive with caution.,,US-212 E,Eden Prairie,Hennepin,MN,68.0,10.0,Partly Cloudy,False,,
3023048,A-3024197,,2,2020-10-20 02:12:54,2020-10-20 04:10:03,45.763624,-94.23037,Incident on US-10 EB near 35TH AVE Drive with caution.,12203.0, Highway 10 NW,Rice,Benton,MN,,,,False,,
3023080,A-3024230,,2,2020-12-24 17:10:14,2020-12-24 20:14:11,44.125982,-93.247192,Incident on I-35 NB near AIRPORT RD Drive with caution.,,I-35 N,Owatonna,Steele,MN,1.0,10.0,Fair,False,,
3023094,A-3024244,,2,2020-12-24 00:04:57,2020-12-24 03:26:07,43.662639,-94.747198,Incident on I-90 WB near MN-4 Drive with caution.,,I-90 W,Sherburn,Martin,MN,3.0,10.0,Partly Cloudy / Windy,False,,
3023257,A-3024409,,2,2020-09-30 09:11:51,2020-09-30 12:12:03,45.315202,-95.601493,Incident on MN-29 near 10TH AVE Drive with caution.,1212.0, Atlantic Ave,Benson,Swift,MN,50.0,10.0,Fair / Windy,False,,
3023264,A-3024416,,2,2020-09-28 22:05:42,2020-09-28 23:21:57,45.064018,-93.186217,Incident on I-35W NB near I-694 Drive with caution.,,I-35W N,Saint Paul,Ramsey,MN,52.0,10.0,Cloudy,False,,
